timestamp,RAM_Usage_In_Percentage,CPU_Usage_In_Percentage,DISK_Usage_In_Percantage
Sat 22 Jan 2022 18:43:25 +0000,33.0,100.0,66.5
Sat 22 Jan 2022 18:43:35 +0000,32.8,100.0,67.1
Sat 22 Jan 2022 18:43:45 +0000,32.9,100.0,68.4
Sat 22 Jan 2022 18:43:55 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 18:44:05 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:44:15 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 18:44:25 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 18:44:35 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 18:44:45 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 18:44:55 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:45:05 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:45:15 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:45:25 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:45:35 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:45:45 +0000,32.9,100.0,66.2
Sat 22 Jan 2022 18:45:55 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 18:46:05 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 18:46:15 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 18:46:25 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 18:46:35 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 18:46:45 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 18:46:55 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:47:05 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 18:47:15 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:47:25 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:47:35 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:47:45 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:47:55 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:48:05 +0000,33.0,100.0,66.0
Sat 22 Jan 2022 18:48:15 +0000,32.7,100.0,66.5
Sat 22 Jan 2022 18:48:25 +0000,32.8,100.0,67.1
Sat 22 Jan 2022 18:48:35 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 18:48:45 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 18:48:55 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:49:05 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:49:15 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 18:49:25 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:49:35 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:49:45 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:49:56 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:50:06 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:50:16 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:50:26 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:50:36 +0000,32.9,100.0,66.5
Sat 22 Jan 2022 18:50:46 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 18:50:56 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 18:51:06 +0000,32.6,100.0,68.4
Sat 22 Jan 2022 18:51:16 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 18:51:26 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:51:36 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:51:46 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:51:56 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:52:06 +0000,32.7,100.0,75.6
Sat 22 Jan 2022 18:52:16 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:52:26 +0000,32.7,100.0,75.6
Sat 22 Jan 2022 18:52:36 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:52:46 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:52:56 +0000,32.8,100.0,66.5
Sat 22 Jan 2022 18:53:06 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 18:53:16 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 18:53:26 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 18:53:36 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:53:46 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 18:53:56 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:54:06 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 18:54:16 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 18:54:26 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:54:36 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:54:46 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:54:56 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:55:06 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:55:16 +0000,32.9,100.0,66.5
Sat 22 Jan 2022 18:55:26 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 18:55:36 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 18:55:46 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 18:55:56 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 18:56:06 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:56:16 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:56:26 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:56:36 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:56:46 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:56:56 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:57:06 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 18:57:16 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:57:26 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:57:36 +0000,32.9,100.0,66.1
Sat 22 Jan 2022 18:57:46 +0000,32.8,100.0,67.1
Sat 22 Jan 2022 18:57:56 +0000,32.8,100.0,67.1
Sat 22 Jan 2022 18:58:06 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 18:58:16 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 18:58:26 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:58:36 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:58:46 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 18:58:56 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 18:59:06 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:59:16 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:59:26 +0000,33.0,100.0,75.6
Sat 22 Jan 2022 18:59:36 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:59:46 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 18:59:56 +0000,32.9,100.0,66.0
Sat 22 Jan 2022 19:00:06 +0000,32.7,100.0,66.5
Sat 22 Jan 2022 19:00:16 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 19:00:26 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 19:00:36 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:00:46 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:00:56 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:01:06 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:01:16 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:01:26 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 19:01:36 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:01:47 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:01:57 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:02:07 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:02:17 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:02:27 +0000,33.0,100.0,66.5
Sat 22 Jan 2022 19:02:37 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 19:02:47 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:02:57 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 19:03:07 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:03:17 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:03:27 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:03:37 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 19:03:47 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:03:57 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:04:07 +0000,33.0,100.0,75.6
Sat 22 Jan 2022 19:04:17 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:04:27 +0000,33.0,100.0,75.6
Sat 22 Jan 2022 19:04:37 +0000,33.0,100.0,75.6
Sat 22 Jan 2022 19:04:47 +0000,32.9,100.0,66.5
Sat 22 Jan 2022 19:04:57 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 19:05:07 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 19:05:17 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 19:05:27 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:05:37 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:05:47 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:05:57 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:06:07 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 19:06:17 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 19:06:27 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 19:06:37 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:06:47 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:06:57 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:07:07 +0000,33.0,100.0,66.5
Sat 22 Jan 2022 19:07:17 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 19:07:27 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:07:37 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:07:47 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:07:57 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:08:07 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 19:08:17 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:08:27 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:08:37 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:08:47 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:08:57 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:09:07 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:09:17 +0000,33.0,100.0,75.6
Sat 22 Jan 2022 19:09:27 +0000,33.0,100.0,66.2
Sat 22 Jan 2022 19:09:37 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 19:09:47 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:09:57 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:10:07 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:10:17 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:10:27 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:10:37 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:10:47 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:10:57 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 19:11:07 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 19:11:17 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:11:27 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:11:37 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 19:11:47 +0000,32.9,100.0,66.2
Sat 22 Jan 2022 19:11:57 +0000,32.7,100.0,67.1
Sat 22 Jan 2022 19:12:07 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:12:17 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 19:12:27 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:12:37 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:12:47 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 19:12:57 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:13:07 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 19:13:17 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:13:27 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:13:37 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:13:47 +0000,33.0,100.0,75.6
Sat 22 Jan 2022 19:13:57 +0000,33.0,100.0,75.6
Sat 22 Jan 2022 19:14:07 +0000,33.0,100.0,66.2
Sat 22 Jan 2022 19:14:17 +0000,32.9,100.0,67.1
Sat 22 Jan 2022 19:14:28 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:14:38 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 19:14:48 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:14:58 +0000,32.6,100.0,70.8
Sat 22 Jan 2022 19:15:08 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:15:18 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:15:28 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:15:38 +0000,32.7,100.0,75.6
Sat 22 Jan 2022 19:15:48 +0000,32.8,100.0,75.6
Sat 22 Jan 2022 19:15:58 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:16:08 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:16:18 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:16:28 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:16:38 +0000,33.0,100.0,66.5
Sat 22 Jan 2022 19:16:48 +0000,32.8,100.0,67.1
Sat 22 Jan 2022 19:16:58 +0000,32.7,100.0,68.4
Sat 22 Jan 2022 19:17:08 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 19:17:18 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:17:28 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:17:38 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 19:17:48 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 19:17:58 +0000,32.9,100.0,70.8
Sat 22 Jan 2022 19:18:08 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:18:18 +0000,33.0,100.0,75.6
Sat 22 Jan 2022 19:18:28 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:18:38 +0000,33.0,100.0,75.6
Sat 22 Jan 2022 19:18:48 +0000,32.9,100.0,75.6
Sat 22 Jan 2022 19:18:58 +0000,33.0,100.0,66.5
Sat 22 Jan 2022 19:19:08 +0000,32.8,100.0,67.1
Sat 22 Jan 2022 19:19:18 +0000,32.8,100.0,68.4
Sat 22 Jan 2022 19:19:28 +0000,32.9,100.0,68.4
Sat 22 Jan 2022 19:19:38 +0000,32.8,100.0,70.8
Sat 22 Jan 2022 19:19:48 +0000,32.7,100.0,70.8
Sat 22 Jan 2022 19:19:58 +0000,32.7,100.0,70.8
